id,window_time,action_stats,age_stats,gender_stats,province_stats,avg_delay,created_at
584,2025-06-28 00:58:10,"{""0"": 10}","{""0"": 1, ""1"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 2, ""7"": 3}","{""0"": 3, ""1"": 3, ""2"": 4}","{""四川"": 1, ""新疆"": 1, ""江西"": 1, ""河北"": 1, ""西藏"": 1, ""辽宁"": 1, ""陕西"": 2, ""上海市"": 1, ""北京市"": 1}",-11496342.41,2025-06-28 00:58:17
585,2025-06-28 00:58:10,"{""0"": 10}","{""1"": 2, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 2, ""7"": 2}","{""0"": 3, ""1"": 5, ""2"": 2}","{""云南"": 1, ""吉林"": 1, ""四川"": 1, ""山西"": 1, ""广东"": 1, ""江苏"": 2, ""澳门"": 1, ""陕西"": 1, ""重庆市"": 1}",-11625941.8,2025-06-28 00:58:18
567,2025-06-28 00:58:00,"{""0"": 6}","{""1"": 1, ""5"": 2, ""6"": 2, ""7"": 1}","{""0"": 3, ""1"": 3}","{""吉林"": 1, ""四川"": 1, ""湖北"": 1, ""甘肃"": 1, ""福建"": 1, ""上海市"": 1}",-6116519.71,2025-06-28 00:58:00
568,2025-06-28 00:58:00,"{""0"": 1}","{""0"": 1}","{""2"": 1}","{""河北"": 1}",-7686119.41,2025-06-28 00:58:02
569,2025-06-28 00:58:00,"{""0"": 1, ""2"": 1}","{""3"": 1, ""6"": 1}","{""1"": 1, ""2"": 1}","{""湖南"": 1, ""黑龙江"": 1}",-7686117.41,2025-06-28 00:58:02
570,2025-06-28 00:58:00,"{""0"": 8}","{""0"": 1, ""1"": 4, ""4"": 2, ""6"": 1}","{""0"": 1, ""1"": 2, ""2"": 5}","{""四川"": 1, ""安徽"": 1, ""河北"": 1, ""浙江"": 1, ""海南"": 1, ""甘肃"": 1, ""西藏"": 1, ""黑龙江"": 1}",-7686117.1,2025-06-28 00:58:03
571,2025-06-28 00:58:00,"{""0"": 2, ""2"": 1}","{""3"": 1, ""7"": 2}","{""1"": 2, ""2"": 1}","{""宁夏"": 1, ""山东"": 1, ""内蒙古"": 1}",-7686116.18,2025-06-28 00:58:03
572,2025-06-28 00:58:00,{},{},{},{},0.0,2025-06-28 00:58:05
573,2025-06-28 00:58:00,"{""0"": 5}","{""0"": 1, ""3"": 2, ""6"": 1, ""7"": 1}","{""0"": 2, ""1"": 3}","{""江西"": 1, ""河北"": 1, ""甘肃"": 1, ""福建"": 1, ""青海"": 1}",-11608673.61,2025-06-28 00:58:07
574,2025-06-28 00:58:00,"{""0"": 6}","{""0"": 3, ""2"": 2, ""7"": 1}","{""1"": 1, ""2"": 5}","{""甘肃"": 1, ""西藏"": 1, ""上海市"": 2, ""内蒙古"": 1, ""天津市"": 1}",-11660512.4,2025-06-28 00:58:07
575,2025-06-28 00:58:00,"{""0"": 1, ""3"": 5}","{""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}","{""0"": 1, ""1"": 3, ""2"": 2}","{""云南"": 1, ""山西"": 1, ""甘肃"": 1, ""内蒙古"": 2, ""天津市"": 1}",-11329311.99,2025-06-28 00:58:08
557,2025-06-28 00:57:50,"{""0"": 10}","{""1"": 2, ""3"": 2, ""4"": 3, ""5"": 1, ""6"": 2}","{""0"": 3, ""1"": 6, ""2"": 1}","{""云南"": 1, ""新疆"": 2, ""河南"": 1, ""辽宁"": 1, ""青海"": 1, ""北京市"": 3, ""重庆市"": 1}",-7755249.77,2025-06-28 00:57:50
558,2025-06-28 00:57:50,"{""0"": 9, ""3"": 1}","{""0"": 1, ""2"": 1, ""3"": 2, ""4"": 3, ""7"": 3}","{""0"": 3, ""1"": 5, ""2"": 2}","{""四川"": 1, ""山东"": 1, ""西藏"": 1, ""青海"": 1, ""上海市"": 1, ""内蒙古"": 1, ""北京市"": 1, ""黑龙江"": 3}",-2674929.2,2025-06-28 00:57:52
559,2025-06-28 00:57:50,"{""0"": 10}","{""0"": 1, ""1"": 2, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 2}","{""0"": 3, ""1"": 1, ""2"": 6}","{""吉林"": 1, ""四川"": 1, ""安徽"": 2, ""广东"": 2, ""广西"": 1, ""湖北"": 1, ""福建"": 2}",-1499887.41,2025-06-28 00:57:52
560,2025-06-28 00:57:50,"{""0"": 4}","{""2"": 1, ""3"": 1, ""5"": 2}","{""0"": 1, ""1"": 2, ""2"": 1}","{""台湾"": 1, ""吉林"": 1, ""江西"": 1, ""内蒙古"": 1}",-774127.1,2025-06-28 00:57:53
561,2025-06-28 00:57:50,"{""0"": 8}","{""2"": 3, ""3"": 1, ""4"": 2, ""7"": 2}","{""0"": 3, ""1"": 2, ""2"": 3}","{""广西"": 1, ""河南"": 2, ""湖南"": 1, ""甘肃"": 1, ""贵州"": 1, ""上海市"": 1, ""北京市"": 1}",-1994526.18,2025-06-28 00:57:53
562,2025-06-28 00:57:50,"{""0"": 10}","{""0"": 1, ""1"": 2, ""2"": 2, ""4"": 1, ""5"": 1, ""6"": 2, ""7"": 1}","{""0"": 5, ""1"": 2, ""2"": 3}","{""宁夏"": 1, ""山东"": 1, ""广东"": 1, ""江西"": 2, ""河北"": 1, ""湖北"": 1, ""湖南"": 1, ""甘肃"": 1, ""黑龙江"": 1}",-2692204.59,2025-06-28 00:57:55
563,2025-06-28 00:57:50,"{""0"": 2}","{""3"": 1, ""6"": 1}","{""0"": 1, ""2"": 1}","{""广西"": 1, ""甘肃"": 1}",-2372524.4,2025-06-28 00:57:57
564,2025-06-28 00:57:50,"{""0"": 4}","{""0"": 1, ""1"": 2, ""6"": 1}","{""1"": 1, ""2"": 3}","{""云南"": 1, ""宁夏"": 1, ""河北"": 1, ""天津市"": 1}",-5871722.4,2025-06-28 00:57:57
565,2025-06-28 00:57:50,"{""0"": 6}","{""0"": 1, ""1"": 1, ""3"": 1, ""5"": 2, ""6"": 1}","{""0"": 2, ""1"": 1, ""2"": 3}","{""四川"": 1, ""山西"": 1, ""江苏"": 1, ""内蒙古"": 1, ""天津市"": 1, ""重庆市"": 1}",-5886122.19,2025-06-28 00:57:58
566,2025-06-28 00:57:50,"{""0"": 3}","{""1"": 2, ""4"": 1}","{""0"": 1, ""1"": 1, ""2"": 1}","{""吉林"": 1, ""甘肃"": 1, ""黑龙江"": 1}",-8953321.18,2025-06-28 00:57:58
547,2025-06-28 00:57:40,"{""0"": 10}","{""1"": 2, ""2"": 2, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 2}","{""0"": 3, ""1"": 4, ""2"": 3}","{""台湾"": 1, ""四川"": 1, ""宁夏"": 1, ""山东"": 1, ""广西"": 1, ""海南"": 1, ""甘肃"": 1, ""青海"": 2, ""黑龙江"": 1}",-10848379.94,2025-06-28 00:57:40
548,2025-06-28 00:57:40,"{""0"": 7}","{""0"": 1, ""1"": 1, ""2"": 1, ""5"": 1, ""6"": 2, ""7"": 1}","{""0"": 3, ""1"": 1, ""2"": 3}","{""云南"": 1, ""吉林"": 1, ""山西"": 1, ""新疆"": 1, ""河南"": 1, ""贵州"": 1, ""青海"": 1}",-4699167.98,2025-06-28 00:57:40
549,2025-06-28 00:57:40,"{""0"": 6}","{""0"": 1, ""3"": 1, ""5"": 1, ""6"": 1, ""7"": 2}","{""1"": 2, ""2"": 4}","{""台湾"": 1, ""浙江"": 2, ""福建"": 1, ""内蒙古"": 1, ""天津市"": 1}",-7182137.74,2025-06-28 00:57:42
550,2025-06-28 00:57:40,"{""0"": 8, ""2"": 1, ""3"": 1}","{""0"": 1, ""1"": 2, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""7"": 2}","{""0"": 3, ""1"": 4, ""2"": 3}","{""台湾"": 1, ""山东"": 2, ""广西"": 1, ""江西"": 2, ""海南"": 2, ""陕西"": 1, ""上海市"": 1}",-10425017.4,2025-06-28 00:57:42
551,2025-06-28 00:57:40,"{""0"": 10}","{""0"": 1, ""1"": 2, ""3"": 1, ""5"": 4, ""7"": 2}","{""0"": 3, ""1"": 1, ""2"": 6}","{""四川"": 1, ""安徽"": 1, ""河南"": 1, ""澳门"": 1, ""贵州"": 1, ""陕西"": 1, ""北京市"": 1, ""天津市"": 1, ""黑龙江"": 2}",-8403256.19,2025-06-28 00:57:43
552,2025-06-28 00:57:40,"{""0"": 10}","{""0"": 1, ""1"": 2, ""2"": 2, ""5"": 1, ""6"": 3, ""7"": 1}","{""0"": 2, ""1"": 4, ""2"": 4}","{""云南"": 1, ""台湾"": 2, ""吉林"": 1, ""山东"": 1, ""河北"": 1, ""甘肃"": 1, ""贵州"": 1, ""陕西"": 1, ""天津市"": 1}",-11660534.77,2025-06-28 00:57:45
553,2025-06-28 00:57:40,"{""0"": 10}","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 2}","{""0"": 2, ""1"": 4, ""2"": 4}","{""吉林"": 1, ""四川"": 1, ""安徽"": 1, ""江西"": 1, ""澳门"": 1, ""辽宁"": 1, ""青海"": 1, ""香港"": 2, ""北京市"": 1}",-10364534.41,2025-06-28 00:57:45
554,2025-06-28 00:57:40,"{""0"": 9}","{""1"": 1, ""2"": 1, ""4"": 4, ""5"": 1, ""6"": 2}","{""0"": 1, ""1"": 4, ""2"": 4}","{""云南"": 1, ""四川"": 1, ""山东"": 1, ""河南"": 1, ""浙江"": 1, ""甘肃"": 1, ""贵州"": 2, ""北京市"": 1}",-8895732.41,2025-06-28 00:57:47
555,2025-06-28 00:57:40,"{""0"": 10}","{""0"": 1, ""3"": 2, ""5"": 3, ""6"": 2, ""7"": 2}","{""0"": 4, ""1"": 3, ""2"": 3}","{""宁夏"": 1, ""山东"": 1, ""浙江"": 1, ""海南"": 2, ""澳门"": 1, ""陕西"": 1, ""上海市"": 2, ""天津市"": 1}",-3357492.4,2025-06-28 00:57:47
556,2025-06-28 00:57:40,"{""0"": 8, ""3"": 1}","{""0"": 3, ""2"": 2, ""3"": 2, ""6"": 1, ""7"": 1}","{""0"": 2, ""1"": 4, ""2"": 3}","{""云南"": 1, ""广西"": 1, ""河南"": 1, ""湖北"": 1, ""澳门"": 1, ""甘肃"": 1, ""青海"": 1, ""天津市"": 1, ""黑龙江"": 1}",-6562931.19,2025-06-28 00:57:48
537,2025-06-28 00:57:30,"{""0"": 10}","{""0"": 2, ""1"": 4, ""5"": 2, ""6"": 1, ""7"": 1}","{""0"": 3, ""1"": 5, ""2"": 2}","{""云南"": 1, ""吉林"": 1, ""河北"": 2, ""福建"": 2, ""西藏"": 1, ""青海"": 2, ""重庆市"": 1}",-11055750.47,2025-06-28 00:57:30
538,2025-06-28 00:57:30,"{""0"": 10}","{""1"": 1, ""2"": 2, ""3"": 2, ""5"": 1, ""6"": 3, ""7"": 1}","{""0"": 3, ""1"": 3, ""2"": 4}","{""安徽"": 1, ""山东"": 1, ""山西"": 1, ""浙江"": 1, ""澳门"": 2, ""福建"": 1, ""香港"": 1, ""上海市"": 1, ""黑龙江"": 1}",-11055749.4,2025-06-28 00:57:30
539,2025-06-28 00:57:30,"{""0"": 10}","{""0"": 1, ""1"": 2, ""2"": 1, ""4"": 1, ""5"": 2, ""6"": 3}","{""0"": 2, ""1"": 5, ""2"": 3}","{""吉林"": 1, ""江苏"": 1, ""河北"": 2, ""浙江"": 1, ""湖南"": 1, ""澳门"": 1, ""甘肃"": 1, ""青海"": 1, ""上海市"": 1}",-11055748.0,2025-06-28 00:57:32
540,2025-06-28 00:57:30,"{""0"": 10}","{""0"": 4, ""1"": 1, ""3"": 3, ""4"": 1, ""7"": 1}","{""0"": 3, ""1"": 2, ""2"": 5}","{""云南"": 2, ""四川"": 1, ""宁夏"": 1, ""广东"": 1, ""湖南"": 1, ""贵州"": 1, ""辽宁"": 2, ""上海市"": 1}",-11055747.4,2025-06-28 00:57:32
541,2025-06-28 00:57:30,"{""0"": 10}","{""0"": 1, ""1"": 2, ""2"": 2, ""4"": 2, ""5"": 2, ""7"": 1}","{""0"": 1, ""1"": 6, ""2"": 3}","{""台湾"": 1, ""吉林"": 2, ""安徽"": 1, ""山西"": 1, ""澳门"": 1, ""上海市"": 1, ""内蒙古"": 2, ""北京市"": 1}",-11055746.55,2025-06-28 00:57:33
542,2025-06-28 00:57:30,"{""0"": 10}","{""1"": 2, ""2"": 1, ""4"": 3, ""5"": 2, ""7"": 2}","{""0"": 4, ""1"": 3, ""2"": 3}","{""台湾"": 2, ""四川"": 1, ""江苏"": 1, ""浙江"": 1, ""海南"": 1, ""湖北"": 1, ""贵州"": 1, ""上海市"": 1, ""北京市"": 1}",-11055745.3,2025-06-28 00:57:35
543,2025-06-28 00:57:30,"{""0"": 8, ""2"": 1}","{""0"": 3, ""1"": 1, ""3"": 2, ""7"": 3}","{""0"": 4, ""1"": 4, ""2"": 1}","{""四川"": 1, ""山东"": 1, ""广西"": 1, ""浙江"": 1, ""甘肃"": 1, ""福建"": 1, ""陕西"": 1, ""上海市"": 1, ""黑龙江"": 1}",-9356544.4,2025-06-28 00:57:35
544,2025-06-28 00:57:30,"{""0"": 4, ""2"": 6}","{""0"": 4, ""1"": 2, ""4"": 2, ""6"": 1, ""7"": 1}","{""0"": 2, ""1"": 3, ""2"": 5}","{""台湾"": 3, ""宁夏"": 1, ""广东"": 1, ""湖南"": 1, ""澳门"": 1, ""福建"": 1, ""贵州"": 1, ""陕西"": 1}",-11496382.81,2025-06-28 00:57:37
545,2025-06-28 00:57:30,"{""0"": 10}","{""0"": 1, ""2"": 1, ""3"": 1, ""5"": 3, ""6"": 1, ""7"": 3}","{""0"": 4, ""1"": 5, ""2"": 1}","{""宁夏"": 1, ""广东"": 1, ""新疆"": 1, ""河北"": 1, ""河南"": 2, ""湖南"": 1, ""辽宁"": 1, ""青海"": 2}",-8766142.41,2025-06-28 00:57:37
546,2025-06-28 00:57:30,"{""0"": 10}","{""0"": 2, ""1"": 2, ""3"": 2, ""5"": 1, ""6"": 2, ""7"": 1}","{""0"": 3, ""1"": 6, ""2"": 1}","{""云南"": 2, ""台湾"": 1, ""四川"": 1, ""宁夏"": 1, ""广西"": 1, ""江西"": 1, ""西藏"": 1, ""辽宁"": 1, ""天津市"": 1}",-9077181.31,2025-06-28 00:57:38
527,2025-06-28 00:57:20,"{""0"": 6}","{""3"": 1, ""4"": 1, ""5"": 3, ""7"": 1}","{""0"": 2, ""1"": 2, ""2"": 2}","{""广东"": 1, ""广西"": 1, ""江西"": 1, ""西藏"": 1, ""上海市"": 1, ""北京市"": 1}",-11660560.88,2025-06-28 00:57:20
528,2025-06-28 00:57:20,"{""0"": 3}","{""0"": 1, ""2"": 1, ""7"": 1}","{""1"": 1, ""2"": 2}","{""河南"": 1, ""浙江"": 1, ""上海市"": 1}",-11660559.4,2025-06-28 00:57:20
529,2025-06-28 00:57:20,"{""0"": 8}","{""0"": 1, ""3"": 1, ""4"": 4, ""6"": 1, ""7"": 1}","{""0"": 4, ""1"": 4}","{""山西"": 1, ""广东"": 1, ""河北"": 1, ""河南"": 1, ""辽宁"": 1, ""陕西"": 1, ""上海市"": 1, ""黑龙江"": 1}",-11660558.9,2025-06-28 00:57:22
530,2025-06-28 00:57:20,{},{},{},{},0.0,2025-06-28 00:57:22
531,2025-06-28 00:57:20,"{""0"": 2}","{""7"": 2}","{""0"": 2}","{""海南"": 1, ""北京市"": 1}",-11660556.17,2025-06-28 00:57:23
532,2025-06-28 00:57:20,"{""0"": 6, ""3"": 1}","{""1"": 1, ""2"": 2, ""3"": 1, ""4"": 2, ""6"": 1}","{""1"": 2, ""2"": 5}","{""四川"": 1, ""山东"": 1, ""浙江"": 1, ""上海市"": 1, ""北京市"": 1, ""重庆市"": 2}",-11660556.15,2025-06-28 00:57:25
533,2025-06-28 00:57:20,{},{},{},{},0.0,2025-06-28 00:57:25
534,2025-06-28 00:57:20,"{""0"": 10}","{""0"": 1, ""2"": 2, ""3"": 1, ""4"": 2, ""5"": 4}","{""0"": 5, ""1"": 4, ""2"": 1}","{""云南"": 1, ""河北"": 1, ""海南"": 1, ""湖北"": 1, ""福建"": 1, ""陕西"": 1, ""上海市"": 2, ""北京市"": 2}",-10770633.21,2025-06-28 00:57:27
535,2025-06-28 00:57:20,"{""0"": 8, ""2"": 2}","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 3, ""4"": 1, ""5"": 1, ""7"": 2}","{""0"": 2, ""1"": 2, ""2"": 6}","{""山西"": 2, ""广东"": 2, ""江苏"": 1, ""浙江"": 1, ""湖北"": 1, ""贵州"": 1, ""陕西"": 1, ""香港"": 1}",-9889352.4,2025-06-28 00:57:27
536,2025-06-28 00:57:20,"{""0"": 10}","{""0"": 2, ""2"": 2, ""4"": 1, ""6"": 5}","{""0"": 1, ""1"": 3, ""2"": 6}","{""云南"": 1, ""四川"": 1, ""山东"": 1, ""江苏"": 2, ""江西"": 1, ""河南"": 1, ""澳门"": 1, ""辽宁"": 1, ""天津市"": 1}",-11055751.67,2025-06-28 00:57:28
518,2025-06-28 00:57:10,"{""0"": 10}","{""1"": 1, ""2"": 1, ""3"": 3, ""4"": 2, ""5"": 2, ""7"": 1}","{""0"": 3, ""2"": 7}","{""山西"": 2, ""广西"": 1, ""新疆"": 1, ""浙江"": 1, ""甘肃"": 2, ""西藏"": 1, ""青海"": 1, ""北京市"": 1}",-11591449.59,2025-06-28 00:57:10
519,2025-06-28 00:57:10,"{""0"": 10}","{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 2, ""6"": 2, ""7"": 2}","{""0"": 1, ""1"": 3, ""2"": 6}","{""湖北"": 1, ""澳门"": 1, ""西藏"": 2, ""贵州"": 1, ""辽宁"": 1, ""青海"": 1, ""香港"": 1, ""北京市"": 1, ""天津市"": 1}",-11574169.0,2025-06-28 00:57:12
520,2025-06-28 00:57:10,"{""0"": 10}","{""0"": 2, ""1"": 1, ""2"": 1, ""4"": 4, ""6"": 1, ""7"": 1}","{""0"": 3, ""1"": 2, ""2"": 5}","{""山东"": 1, ""湖北"": 1, ""西藏"": 1, ""贵州"": 1, ""辽宁"": 3, ""上海市"": 1, ""天津市"": 1, ""黑龙江"": 1}",-10900247.41,2025-06-28 00:57:12
521,2025-06-28 00:57:10,"{""0"": 10}","{""0"": 2, ""1"": 1, ""2"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""7"": 2}","{""0"": 1, ""1"": 6, ""2"": 3}","{""宁夏"": 2, ""江苏"": 2, ""河北"": 1, ""湖南"": 1, ""西藏"": 1, ""上海市"": 1, ""北京市"": 1, ""黑龙江"": 1}",-11660567.16,2025-06-28 00:57:13
522,2025-06-28 00:57:10,"{""0"": 10}","{""1"": 1, ""2"": 4, ""3"": 1, ""4"": 1, ""5"": 3}","{""0"": 2, ""1"": 4, ""2"": 4}","{""云南"": 1, ""吉林"": 1, ""宁夏"": 1, ""浙江"": 1, ""海南"": 1, ""福建"": 1, ""贵州"": 1, ""辽宁"": 1, ""上海市"": 1, ""天津市"": 1}",-11660566.17,2025-06-28 00:57:13
523,2025-06-28 00:57:10,"{""0"": 9}","{""1"": 1, ""2"": 2, ""3"": 2, ""5"": 3, ""7"": 1}","{""0"": 2, ""1"": 5, ""2"": 2}","{""新疆"": 2, ""江西"": 1, ""河南"": 1, ""浙江"": 1, ""湖南"": 1, ""福建"": 1, ""贵州"": 2}",-11660564.41,2025-06-28 00:57:15
524,2025-06-28 00:57:10,"{""0"": 9}","{""0"": 1, ""3"": 1, ""4"": 3, ""6"": 3, ""7"": 1}","{""0"": 2, ""1"": 4, ""2"": 3}","{""山西"": 1, ""江西"": 1, ""海南"": 1, ""青海"": 1, ""香港"": 1, ""北京市"": 2, ""天津市"": 2}",-11660563.96,2025-06-28 00:57:17
525,2025-06-28 00:57:10,{},{},{},{},0.0,2025-06-28 00:57:17
526,2025-06-28 00:57:10,"{""0"": 3}","{""2"": 1, ""4"": 1, ""6"": 1}","{""1"": 2, ""2"": 1}","{""广西"": 1, ""新疆"": 1, ""江西"": 1}",-11631761.99,2025-06-28 00:57:18
508,2025-06-28 00:57:00,"{""0"": 9, ""2"": 1}","{""0"": 2, ""1"": 3, ""2"": 1, ""3"": 1, ""4"": 2, ""7"": 1}","{""0"": 2, ""1"": 1, ""2"": 7}","{""四川"": 1, ""山东"": 2, ""河北"": 1, ""海南"": 1, ""湖北"": 1, ""甘肃"": 1, ""辽宁"": 1, ""香港"": 1, ""天津市"": 1}",-4973219.77,2025-06-28 00:57:00
509,2025-06-28 00:57:00,"{""0"": 3}","{""3"": 2, ""6"": 1}","{""0"": 1, ""1"": 1, ""2"": 1}","{""福建"": 1, ""上海市"": 1, ""内蒙古"": 1}",-10047778.74,2025-06-28 00:57:02
510,2025-06-28 00:57:00,"{""0"": 6, ""2"": 1}","{""0"": 1, ""1"": 2, ""2"": 2, ""3"": 1, ""7"": 1}","{""0"": 2, ""1"": 2, ""2"": 3}","{""宁夏"": 1, ""江苏"": 1, ""浙江"": 2, ""上海市"": 1, ""天津市"": 1, ""重庆市"": 1}",-11746977.4,2025-06-28 00:57:02
511,2025-06-28 00:57:00,"{""0"": 1}","{""5"": 1}","{""1"": 1}","{""天津市"": 1}",-5785377.39,2025-06-28 00:57:03
512,2025-06-28 00:57:00,"{""0"": 4, ""2"": 4, ""3"": 1}","{""1"": 1, ""2"": 1, ""4"": 1, ""5"": 3, ""6"": 1, ""7"": 2}","{""0"": 4, ""1"": 2, ""2"": 3}","{""台湾"": 1, ""宁夏"": 1, ""新疆"": 1, ""河北"": 1, ""湖南"": 1, ""青海"": 1, ""上海市"": 1, ""内蒙古"": 1, ""黑龙江"": 1}",-9759776.18,2025-06-28 00:57:03
513,2025-06-28 00:57:00,"{""0"": 10}","{""0"": 1, ""1"": 2, ""2"": 1, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 1}","{""0"": 4, ""1"": 2, ""2"": 4}","{""台湾"": 1, ""宁夏"": 1, ""安徽"": 1, ""江西"": 1, ""河南"": 1, ""西藏"": 1, ""贵州"": 1, ""上海市"": 1, ""内蒙古"": 1, ""黑龙江"": 1}",-9673374.59,2025-06-28 00:57:05
514,2025-06-28 00:57:00,"{""0"": 8, ""2"": 1}","{""0"": 3, ""1"": 1, ""2"": 2, ""4"": 1, ""5"": 1, ""6"": 1}","{""0"": 3, ""1"": 4, ""2"": 2}","{""四川"": 1, ""宁夏"": 1, ""山东"": 1, ""湖北"": 2, ""澳门"": 1, ""香港"": 1, ""上海市"": 1, ""内蒙古"": 1}",-9673374.18,2025-06-28 00:57:07
515,2025-06-28 00:57:00,"{""0"": 7, ""2"": 3}","{""0"": 1, ""2"": 1, ""3"": 3, ""5"": 2, ""6"": 3}","{""0"": 4, ""1"": 3, ""2"": 3}","{""山东"": 1, ""山西"": 1, ""江苏"": 1, ""甘肃"": 1, ""西藏"": 1, ""贵州"": 1, ""辽宁"": 2, ""陕西"": 1, ""天津市"": 1}",-10917532.4,2025-06-28 00:57:07
516,2025-06-28 00:57:00,"{""0"": 9, ""2"": 1}","{""0"": 3, ""2"": 3, ""3"": 2, ""4"": 1, ""6"": 1}","{""0"": 3, ""1"": 4, ""2"": 3}","{""安徽"": 1, ""山西"": 1, ""江苏"": 1, ""浙江"": 1, ""湖南"": 1, ""贵州"": 1, ""辽宁"": 1, ""陕西"": 1, ""内蒙古"": 1, ""黑龙江"": 1}",-8740252.28,2025-06-28 00:57:08
517,2025-06-28 00:57:00,"{""0"": 9}","{""0"": 2, ""3"": 1, ""5"": 3, ""6"": 1, ""7"": 2}","{""0"": 2, ""1"": 2, ""2"": 5}","{""台湾"": 1, ""广东"": 1, ""江苏"": 1, ""浙江"": 1, ""福建"": 1, ""青海"": 1, ""香港"": 1, ""上海市"": 1, ""北京市"": 1}",-11036571.18,2025-06-28 00:57:08
498,2025-06-28 00:56:50,"{""0"": 2}","{""0"": 1, ""1"": 1}","{""2"": 2}","{""贵州"": 1, ""陕西"": 1}",-11487789.41,2025-06-28 00:56:50
499,2025-06-28 00:56:50,"{""0"": 10}","{""0"": 2, ""2"": 3, ""4"": 1, ""5"": 2, ""6"": 2}","{""0"": 4, ""1"": 2, ""2"": 4}","{""广西"": 2, ""浙江"": 1, ""西藏"": 1, ""香港"": 1, ""内蒙古"": 1, ""北京市"": 2, ""天津市"": 1, ""重庆市"": 1}",-11487789.4,2025-06-28 00:56:50
500,2025-06-28 00:56:50,"{""0"": 10}","{""0"": 2, ""2"": 2, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 2}","{""0"": 4, ""1"": 2, ""2"": 4}","{""宁夏"": 1, ""广西"": 1, ""新疆"": 1, ""湖北"": 2, ""福建"": 1, ""青海"": 1, ""上海市"": 1, ""重庆市"": 1, ""黑龙江"": 1}",-11487787.8,2025-06-28 00:56:52
501,2025-06-28 00:56:50,"{""0"": 7}","{""1"": 1, ""2"": 2, ""3"": 1, ""4"": 2, ""5"": 1}","{""0"": 2, ""1"": 2, ""2"": 3}","{""吉林"": 1, ""四川"": 1, ""山东"": 1, ""广东"": 1, ""甘肃"": 1, ""上海市"": 2}",-11191558.82,2025-06-28 00:56:52
502,2025-06-28 00:56:50,"{""0"": 10}","{""0"": 2, ""1"": 2, ""3"": 2, ""5"": 2, ""7"": 2}","{""0"": 3, ""1"": 2, ""2"": 5}","{""宁夏"": 2, ""安徽"": 1, ""浙江"": 1, ""福建"": 2, ""西藏"": 1, ""辽宁"": 1, ""香港"": 1, ""黑龙江"": 1}",-10459626.31,2025-06-28 00:56:53
503,2025-06-28 00:56:50,"{""0"": 10}","{""1"": 2, ""2"": 2, ""3"": 4, ""5"": 2}","{""0"": 2, ""1"": 8}","{""台湾"": 1, ""新疆"": 1, ""江苏"": 1, ""江西"": 1, ""浙江"": 1, ""湖南"": 2, ""陕西"": 1, ""青海"": 2}",-4316584.94,2025-06-28 00:56:55
504,2025-06-28 00:56:50,"{""0"": 10}","{""0"": 3, ""1"": 2, ""4"": 2, ""6"": 2, ""7"": 1}","{""0"": 5, ""1"": 1, ""2"": 4}","{""安徽"": 1, ""山东"": 1, ""山西"": 1, ""广东"": 1, ""河南"": 1, ""浙江"": 1, ""湖北"": 1, ""福建"": 1, ""青海"": 1, ""黑龙江"": 1}",-4316584.4,2025-06-28 00:56:55
505,2025-06-28 00:56:50,"{""0"": 9, ""2"": 1}","{""0"": 1, ""1"": 1, ""3"": 1, ""4"": 5, ""5"": 1, ""7"": 1}","{""0"": 5, ""1"": 3, ""2"": 2}","{""安徽"": 1, ""山西"": 1, ""广西"": 1, ""新疆"": 1, ""湖北"": 1, ""澳门"": 1, ""陕西"": 1, ""天津市"": 2, ""重庆市"": 1}",-4316582.61,2025-06-28 00:56:57
506,2025-06-28 00:56:50,"{""0"": 8, ""2"": 2}","{""1"": 4, ""2"": 1, ""3"": 2, ""4"": 1, ""6"": 2}","{""0"": 2, ""1"": 2, ""2"": 6}","{""宁夏"": 1, ""江西"": 1, ""浙江"": 1, ""湖南"": 1, ""贵州"": 2, ""陕西"": 1, ""上海市"": 2, ""黑龙江"": 1}",-4316582.39,2025-06-28 00:56:57
507,2025-06-28 00:56:50,"{""0"": 10}","{""0"": 1, ""1"": 2, ""2"": 2, ""3"": 1, ""5"": 1, ""6"": 2, ""7"": 1}","{""0"": 1, ""1"": 4, ""2"": 5}","{""云南"": 1, ""四川"": 1, ""宁夏"": 1, ""广西"": 1, ""江苏"": 1, ""江西"": 1, ""河北"": 1, ""河南"": 1, ""福建"": 1, ""上海市"": 1}",-4316581.19,2025-06-28 00:56:58
